MINMDT,MAXMDT,RANGEMDT,MEANMDT,STDMDT,MINPENDI,MAXPENDI,RANGEPENDI,MEANPENDI,STDPENDI,MINDISN10M,MAXDISN10M,RANGEDISN10M,MEANDISN10M,STDDISN10M,MINCARRETN,MAXCARRETN,RANGECARRETN,MEANCARRETN,STDCARRETN,MINDISAUT,MAXDISAUT,RANGEDISAUT,MEANDISAUT,STDDISAUT,MINDISFERR,MAXDISFERR,RANGEDISFERR,MEANDISFERR,STDDISFERR,TJUVEN03,TJUVEN10,TJUVEN21,RMASCU03,RMASCU10,RMASCU21,IENVEJ03,IENVEJ10,IENVEJ21,IREEMP03,IREEMP10,IREEMP21,PRMEF03,HIJMUJ03,PRMEF10,HIJMUJ10,PRMEF21,HIJMUJ21,CARMAT03,CARMAT10,CARMAT21,Shape_Length,Shape_Area,AREAKM2,NHOSPI,NFARMA,NCENTEDUC,DISTHOSPIT,DISTFARMA,DISTATPRIM,VIVTUR21,PLA21,CBMAS30,COB3G,COB4G
801,1134,333,901.069265,66.99889,0.0,28.537191,28.537191,6.811106,5.439717,5168.516384000001,15765.24055,10596.72417,10554.79068,2443.890127,3875.773367,11225.08841,7349.315038,8011.635301,1835.376033,3958.501173,12465.83174,8507.330565,8502.897906999999,2174.896747,5071.560817000001,12127.38706,7055.82624,8926.150364,1845.200909,8.169934641000001,7.011070111,12.06225681,130.075188,131.6239316,125.4385965,356.0,410.5263158,209.6774194,144.4444444,316.6666667,675.0,58.64661654,11.53846154,70.94017094,10.84337349,29.8245614,32.35294118,5.128205128,4.8192771080000005,14.70588235,37156.88152,57486737.79,57.4867363,0,1,0,44179.8355,5677.020688000001,2684.700457,2,22,0.0,1.0,1.0
161,963,802,460.770302,169.170668,0.122584,45.501812,45.37922800000001,15.694237,7.381783,15133.96666,24009.08684,8875.120179000001,19642.79361,1998.71395,3403.034704,12457.50825,9054.473544,8252.872397,2182.281667,4260.831633,12854.19382,8593.362183,8698.703003,1978.618835,3579.284055,12390.20971,8810.925651000001,8271.264611,2155.345358,8.700102354,10.40076336,10.25145068,115.6732892,116.9772257,117.6842105,255.2941176,199.0825688,257.5471698,104.7619048,266.6666667,200.0,52.09713024,16.10169492,82.81573499,8.5,35.15789474,16.16766467,8.474576271,5.0,8.383233533,38664.12395,66136901.71,66.13690186,0,0,0,19360.35117,7115.197053,3957.77609,22,108,0.94,1.0,1.0
84,1385,1301,467.052504,254.404086,0.0,51.805984,51.805984,17.476096,9.287941,12783.15504,22541.18624,9758.031198,17986.7269,1897.645751,1623.203311,16252.5,14629.29669,8231.821423000001,3105.210653,7647.765777,17748.523719999994,10100.75795,12608.9015,2342.129794,2567.694251000001,13756.00706,11188.31281,8787.939682,2294.25737,8.427454387000001,6.532180596,5.811138015,110.8058608,110.3030303,121.4477212,344.32989689999994,447.0588235,614.5833332999998,89.83050847,176.19047619999995,370.0,42.12454212,8.260869565,69.29292929,4.373177843,33.51206434,8.8,2.608695652,0.5830903789999999,7.2,57428.44617,87558720.85,87.55872345,0,0,0,17875.863869999994,6884.744771,2897.54603,10,47,0.0,0.95,0.92
-3,311,314,92.372707,66.396863,0.122584,21.837065,21.71448,7.754327,4.34503,14730.80183,19342.58485,4611.783026,16869.0132,1136.151849,5349.645545,9241.334533,3891.688988,7173.979204,879.8893519999998,4687.261384,8865.020719,4177.759335,6772.438647,1034.062187,5528.065703,9418.998563,3890.93286,7361.791606000002,845.963761,11.60949868,11.01265823,8.771929825,106.5395095,104.6632124,102.4590164,214.7727273,217.2413793,286.1538462,91.17647059,156.25,190.0,45.50408719,19.76047904,76.94300518,6.7340067339999985,31.42076503,14.7826087,7.784431137999999,3.367003367,7.826086957,15449.18284,15264555.92,15.26455593,0,1,2,14300.87176,2509.966438,1412.958202,43,263,0.82,1.0,1.0
233,1488,1255,719.5908009999998,208.33915,0.245168,40.911079,40.665912,17.696422000000005,7.362734,23622.91461,32892.087060000005,9269.172447,27966.78767,1944.427699,1825.6432,11230.51013,9404.866926,5743.715463,2207.277121,14151.87203,25189.19006,11037.31804,18809.18473,2616.799071,6831.869444,15948.29008,9116.420634,11178.56349,2378.01379,10.06711409,8.045977011,7.383966245,111.3475177,117.5,125.7142857,275.0,359.5238095,454.2857143,72.09302326,190.9090909,286.6666667,42.55319149,15.0,72.91666667,6.857142857,36.19047619,21.05263158,5.0,2.285714286,10.52631579,36338.93805,57248422.6,57.24842072,0,1,0,33908.849160000005,5893.787401,2958.984338,1,10,0.0,0.89,0.94
324,1544,1220,775.958573,242.635489,0.6129,45.409283,44.796383,17.207588,7.417466,13777.13848,29615.83431,15838.69583,21721.07158,4039.845759,7157.512404000001,17792.74186,10635.22946,13867.5504,2515.014012,7647.42218,23489.3396,15841.917419999998,15537.04258,4045.025511,7259.395562999999,16784.51611,9525.120551,12699.76395,2203.915752,9.227467811,10.73059361,4.747774481,131.84079599999998,132.9787234,140.71428569999998,253.4883721,227.6595745,525.0,123.0769231,136.8421053,152.63157890000005,55.2238806,8.108108108,81.38297872,7.189542484,46.42857143,6.153846154,2.702702703,3.267973856,3.076923077,39679.76744,35547807.92,35.5478096,0,0,0,27725.562360000004,3260.352683,3944.366247,18,121,0.0,1.0,0.79
0,181,181,46.649704,31.553598,0.0,22.059904,22.059904,3.296098,3.0309220000000003,1115.017497,5339.028902,4224.011406000001,3285.4751300000007,971.757082,36.136074,4418.186028,4382.049954,1829.369852,958.882464,16.02252,4275.898377,4259.875857,1774.7986010000004,880.468098,20.465398,2903.206446,2882.741048,1249.175553,588.908167,16.5237398,16.61066598,15.08426121,96.58717105,96.16359642,95.6432146,66.4556962,65.40456432,114.6633416,48.02631579,103.4539474,142.5,46.64884868,23.44645218,84.04596924,13.67383873,34.78068884,22.89462548,12.1198766,7.198873919,10.83368599,22676.17861,17305547.51,17.30554771,1,1,8,2573.177405,2337.293015,1896.187715,60,256,1.0,1.0,1.0
57,839,782,233.833692,148.915669,0.0,41.49762,41.49762,10.567905,7.479365,7997.604265000001,14568.02687,6570.4226,11747.61891,1432.804372,19.575196,7856.00425,7836.429054000001,3076.701335,2035.022666,14.133468,7828.971931999998,7814.838464,3200.912116,2008.149649,4055.806642,11100.88824,7045.081601999998,7910.23601,1344.669587,13.86625673,15.07828455,15.57848995,100.1538462,106.9014085,99.32871373,133.2594235,97.74266366,109.3444909,80.96590909,94.17721519,113.7777778,49.35384615,15.77306733,97.30046948,12.88299156,36.50931139,21.29300119,7.481296757999999,5.669481303,10.67615658,37020.23972,47611782.16,47.61178207,0,0,10,16490.042390000002,8506.308196,1944.29429,23,117,0.98,1.0,1.0
74,873,799,342.044524,195.499861,0.0,41.200611,41.200611,12.914415,7.929883999999999,9532.560689,22878.65535,13346.09466,16476.754719999994,3491.266024,108.916544,3959.129591,3850.213047,1700.130683,798.473073,1874.511629,14856.53815,12982.02652,9150.625404,3432.799315,6572.455269,14320.600080000002,7748.144809,11149.98501,1721.696607,7.529089665,8.440721649,11.79941003,100.6868132,101.8205462,111.6104869,373.6363636,304.5801527,214.0,82.10526316,150.7246377,261.1111111,42.99450549,4.792332268,75.5526658,7.7452667810000015,34.45692884,26.44927536,1.597444089,4.13080895,10.50724638,36673.32511000001,36303922.11,36.30392075,0,1,0,19889.92565,7195.889319,1795.018666,11,82,0.83,1.0,1.0
-4,366,370,95.757667,99.83881,0.0,55.53440500000001,55.53440500000001,11.509911,11.332966,50.453342,3180.20252,3129.749178,1640.610378,715.8352219999998,3238.880618,6692.044231,3453.163612,4989.695193,705.7592530000002,4282.356146,7486.84108,3204.484934,5838.318293,717.218485,3131.25589,6914.990312999998,3783.734423,5200.877014,800.599202,13.68710287,13.25966851,12.40577604,100.1718804,98.18648417,94.98848946,120.2007528,133.0729167,188.2869693,66.43159379,115.65656570000002,148.78957169999995,48.41870058,17.11040114,82.29255774,11.28898129,34.86807154,20.31488065,7.774227902000001,5.239085239,9.903504317000001,15355.32768,11339046.34,11.33904648,0,1,0,4644.553738000001,2260.576607,1581.62931,71,368,0.81,1.0,1.0
